name,cum_prop100k
Vanarsdell,89452.21
Vandebunte,89452.25
Vanderweit,89452.29
Vandewoestyne,89452.33
Vanwettering,89452.37
Vasos,89452.45
Vaterlaus,89452.49
Veliquette,89452.56
Vendl,89452.6
Veros,89452.64
Verso,89452.68
Villabona,89452.76
Vith,89452.84
Vodehnal,89452.92
Vondenhuevel,89452.96
Waagen,89453
Waipa,89453.04
Walkling,89453.08
Warnicke,89453.2
Washenberger,89453.28
Waxenberg,89453.36
Wehland,89453.44
Weihing,89453.48
Weinkam,89453.52
Welenc,89453.6
Wellspeak,89453.64
Wiering,89453.75
Wilkewitz,89453.83
Windfelder,89453.87
Wineski,89453.91
Wirtes,89453.95
Wohnoutka,89454.03
Wojcieszak,89454.07
Wolfsohn,89454.11
Woycik,89454.23
Wurtzler,89454.27
Wyper,89454.35
Yenglin,89454.43
Yurkin,89454.51
Zeeff,89454.59
Zehender,89454.63
Zehringer,89454.67
Zeqiri,89454.71
Zerance,89454.75
Zicafoose,89454.79
Zoran,89454.83
Aniel,89415.28
Bennani,89417.1
Chavas,89419.96
Debon,89421.86
Decareau,89421.94
Dinenna,89422.74
Fania,89424.76
Gelly,89426.82
Gurden,89428.65
Hag,89428.89
Lauden,89435.15
Lumer,89436.14
Machlin,89436.38
Mansy,89437.06
Micklin,89438.56
Niv,89440.23
Patte,89441.54
Perkis,89441.78
Serck,89447.21
Tollard,89450.82
Usera,89451.93
Valker,89452.13
Abelon,89414.45
Baue,89416.43
Bilis,89417.5
Judith,89431.86
Lavidlette,89435.23
Rossette,89444.99
Belvis,89416.95
Capiro,89419.37
Fin,89425.24
Gurra,89428.73
Traviss,89451.14
Erik,89424.44
Gianquinto,89427.18
Jennie,89431.58
Kiler,89432.85
Paison,89441.22
Bisho,89417.62
Danile,89421.59
Gobran,89427.62
Reib,89444.35
Buckworth,89418.61
Dag,89421.39
Kishun,89432.97
Putts,89443.44
Ulu,89451.77
Luckas,89436.1
Mami,89436.74
Pinno,89442.21
Portland,89442.89
Stauts,89449.11
Wartes,89453.24
Bethencourt,89417.3
Honeysuckle,89430.27
Sandes,89445.66
Scego,89446.1
Elhindi,89424.13
Nearn,89439.91
Second,89446.81
Darwood,89421.79
Hamit,89429.04
Weh,89453.4
Horbert,89430.35
Eisa,89423.97
Flemens,89425.51
Kellin,89432.65
Deedon,89422.02
Payor,89441.66
Artice,89415.64
Liedy,89435.83
Garries,89426.58
McClow,89437.69
Coine,89420.52
Live,89435.99
Stepheson,89449.39
Guiste,89428.53
McDougale,89437.85
Semmons,89447.09
Denet,89422.42
Kedley,89432.57
Caloway,89419.13
Bridgemohan,89418.41
Fefee,89424.92
Harrisson,89429.28
Smally,89448.28
Morene,89439.04
Quiet,89443.56
Stubberfield,89449.63
Beldo,89416.91
Jennigs,89431.62
McCutheon,89437.81
Gleese,89427.54
Lestrade,89435.47
Haneef,89429.08
Pyett,89443.48
Coneway,89420.6
Vardiman,89452.41
Readon,89444.24
Lembrick,89435.43
Genkins,89426.9
Abduljabbar,89414.37
Beauvil,89416.63
Mornes,89439.08
Troope,89451.22
Abdulah,89414.33
Henighan,89429.72
Hugue,89430.55
Dorilas,89423.13
Patnett,89441.5
Fontus,89425.83
Oggs,89440.51
Randale,89443.84
Dabon,89421.35
Mangaroo,89436.94
Baptise,89416.15
Baulding,89416.47
McNickles,89438.01
Sampay,89445.62
Clerveaux,89420.4
Preddie,89443.05
Thibou,89450.58
Dolison,89423.05
Guishard,89428.49
Snowton,89448.36
Cassimere,89419.56
Sembly,89447.01
Danridge,89421.67
Crumsey,89420.99
Fayall,89424.84
Flunder,89425.75
Sumling,89449.87
Hrobowski,89430.43
Onyia,89440.78
Abatecola,89414.25
Abdali,89414.29
Abelino,89414.41
Ablao,89414.57
Achkar,89414.65
Aksu,89414.88
Alaya,89414.96
Alfone,89415
Allcott,89415.04
Anama,89415.2
Anawalt,89415.24
Ansolabehere,89415.32
Antepara,89415.36
Apffel,89415.4
Arangua,89415.52
Asan,89415.72
Auerswald,89415.84
Azucar,89415.95
Babakhani,89415.99
Backoff,89416.03
Bambic,89416.11
Barrela,89416.19
Bartshe,89416.23
Barys,89416.27
Batcheler,89416.35
Batters,89416.39
Beasy,89416.55
Beierlein,89416.75
Beinborn,89416.79
Bejan,89416.83
Bengle,89416.99
Bengoechea,89417.03
Berkhahn,89417.14
Bescher,89417.22
Bigrigg,89417.46
Blendowski,89417.74
Blummer,89417.82
Boegli,89417.94
Borgfeld,89418.22
Bortzfield,89418.26
Brabeck,89418.33
Browski,89418.49
Burban,89418.77
Burross,89418.81
Bursi,89418.85
Butrymowicz,89418.89
Buttari,89418.93
Byck,89418.97
Cacanindin,89419.01
Caddigan,89419.05
Calletano,89419.09
Cantieri,89419.25
Carabes,89419.41
Carlgren,89419.44
Carretto,89419.48
Cascardo,89419.52
Castore,89419.6
Catozzi,89419.64
Causor,89419.72
Chittom,89420.08
Ciacciarelli,89420.12
Ciappetta,89420.16
Cizauskas,89420.32
Claramitaro,89420.36
Clown,89420.48
Colak,89420.56
Coreano,89420.67
Crinion,89420.79
Cristofano,89420.87
Cuchens,89421.07
Curcione,89421.11
Cymbala,89421.19
Czak,89421.23
Dabbas,89421.31
Dagnon,89421.43
Daling,89421.47
Dalquist,89421.51
Danovich,89421.63
Darabi,89421.71
Dehghan,89422.06
Deisley,89422.1
Delacalzada,89422.14
Delapa,89422.18
Deluis,89422.3
Demirci,89422.34
Deucher,89422.58
Dienstag,89422.66
Dionise,89422.78
Dionizio,89422.82
Dork,89423.17
Dorsaneo,89423.21
Driedger,89423.37
Drinkwalter,89423.41
Durvin,89423.57
Dziomba,89423.61
Easlon,89423.65
Eckhouse,89423.77
Edaakie,89423.81
Ekeren,89424.05
Elmen,89424.17
Emon,89424.32
Eovaldi,89424.36
Ersoy,89424.48
Escot,89424.56
Eshenour,89424.6
Evanow,89424.68
Falconbury,89424.72
Feye,89425.12
Firetto,89425.36
Florimon,89425.67
Flors,89425.71
Fogleson,89425.79
Forsen,89425.91
Front,89426.07
Frotten,89426.11
Galzote,89426.39
Gandert,89426.47
Garrahy,89426.54
Gefter,89426.74
Gelino,89426.78
Ghastin,89427.02
Ghiassi,89427.06
Gianna,89427.14
Gigowski,89427.26
Gilda,89427.3
Giske,89427.34
Glapa,89427.5
Gobber,89427.58
Grandal,89427.93
Gravius,89427.97
Gremmer,89428.01
Groninga,89428.09
Grossbauer,89428.17
Gruenstein,89428.25
Guedel,89428.45
Guli,89428.57
Gunyon,89428.61
Guro,89428.69
Gurvitz,89428.77
Gushi,89428.81
Harayda,89429.2
Hax,89429.36
Hedlin,89429.6
Hegerfeld,89429.64
Hillemann,89429.92
Hoffstadt,89430.04
Hoin,89430.11
Huvane,89430.71
Huys,89430.75
Illick,89430.83
Ilten,89430.87
Imer,89430.91
Immormino,89430.95
Inches,89430.99
Ingro,89431.07
Isoda,89431.15
Jahnigen,89431.19
Jaldin,89431.27
Jamili,89431.34
Janky,89431.38
Jaruzel,89431.42
Jeffcoats,89431.54
Jermstad,89431.66
Jil,89431.7
Jonovich,89431.74
Josan,89431.78
Joslen,89431.82
Jungck,89431.94
Kamkar,89432.02
Kantorowski,89432.14
Kaplinski,89432.18
Karlowski,89432.22
Kawash,89432.45
Kazemba,89432.49
Kazmir,89432.53
Kedra,89432.61
Khorram,89432.77
Kilp,89432.89
Kindya,89432.93
Klemas,89433.05
Kodrich,89433.33
Kofod,89433.37
Kohns,89433.41
Konzem,89433.61
Kreusel,89433.92
Kruze,89434.08
Krzys,89434.12
Kuerbitz,89434.2
Kuklish,89434.28
Kurker,89434.36
Kyre,89434.56
Lababidi,89434.6
Lachapell,89434.68
Laffrey,89434.72
Lalancette,89434.8
Larracuente,89435.03
Lawner,89435.27
Lelea,89435.35
Leturgez,89435.55
Levash,89435.59
Levinstein,89435.63
Lisciandro,89435.91
Litow,89435.95
Lobl,89436.02
Lyberger,89436.22
Lynge,89436.26
Machal,89436.34
Madrona,89436.46
Maglieri,89436.54
Maillis,89436.62
Malvasio,89436.7
Mancero,89436.78
Mannuzza,89437.02
Massih,89437.29
Masura,89437.33
Matozzo,89437.41
Mature,89437.49
Mawhorr,89437.57
McCullion,89437.77
McGeath,89437.89
McKiddie,89437.93
Megow,89438.05
Melchionda,89438.09
Melindez,89438.17
Merolle,89438.29
Mesirow,89438.36
Messett,89438.4
Michner,89438.52
Miloro,89438.72
Minnes,89438.76
Misas,89438.8
Momber,89438.96
Mordick,89439
Morriston,89439.12
Morser,89439.16
Mras,89439.32
Mrock,89439.36
Muellenberg,89439.48
Muesing,89439.52
Mural,89439.67
Nakazato,89439.79
Namowicz,89439.83
Nebelung,89439.95
Nechanicky,89439.99
Niichel,89440.11
Nyen,89440.35
Ochsendorf,89440.39
Ock,89440.43
Odonal,89440.47
Ohlms,89440.55
Olita,89440.67
Onal,89440.71
Oset,89440.98
Osugi,89441.06
Padawer,89441.14
Pagliei,89441.18
Palluck,89441.3
Pasqualicchio,89441.38
Passauer,89441.42
Passeno,89441.46
Pelen,89441.74
Perritano,89441.82
Pervan,89441.86
Pinasco,89442.17
Pishner,89442.25
Piskorz,89442.29
Pitarresi,89442.33
Plotkowski,89442.45
Poen,89442.53
Pollitz,89442.65
Ponciand,89442.77
Popadak,89442.81
Porembski,89442.85
Powlen,89442.93
Praschak,89443.01
Prestera,89443.09
Proe,89443.16
Prouhet,89443.2
Pulcifer,89443.28
Purkeypile,89443.32
Puster,89443.36
Quednau,89443.52
Ramick,89443.72
Ramoslopez,89443.76
Rampa,89443.8
Rapalee,89443.92
Raschilla,89443.96
Rathjens,89444.04
Rauba,89444.08
Razin,89444.2
Reahard,89444.28
Rera,89444.47
Retelle,89444.51
Rieckman,89444.55
Romon,89444.83
Rosaschi,89444.91
Rosow,89444.95
Rubbert,89445.07
Ruehlow,89445.11
Ruhm,89445.23
Saieva,89445.46
Sanka,89445.7
Sansosti,89445.74
Santaliz,89445.78
Scalesse,89445.94
Scamp,89445.98
Schiers,89446.3
Schweigel,89446.65
Scicutella,89446.69
Scopino,89446.73
Scouras,89446.77
Seen,89446.89
Semian,89447.05
Sengel,89447.13
Serrani,89447.25
Settecase,89447.37
Shemer,89447.49
Shindell,89447.53
Shotliff,89447.57
Shutack,89447.73
Siahaan,89447.77
Sicuro,89447.81
Silton,89447.88
Simono,89448
Slyfield,89448.24
Snack,89448.32
Snurr,89448.4
Sondey,89448.56
Sorentino,89448.6
Sovell,89448.64
Sparrer,89448.68
Spinar,89448.76
Staupe,89449.07
Stodolak,89449.43
Strelka,89449.55
Stuker,89449.75
Suedmeyer,89449.79
Tabano,89450.15
Tackel,89450.19
Tartell,89450.22
Tatlonghari,89450.3
Theibert,89450.5
Thermos,89450.54
Thurkettle,89450.7
Tichnor,89450.74
Tiffer,89450.78
Tooher,89450.9
Trancosa,89451.02
Traven,89451.1
Trybulski,89451.34
Tupps,89451.45
Turkle,89451.53
Turnbill,89451.57
Uffer,89451.65
Uhlrich,89451.69
Urbick,89451.89
Vahsholtz,89452.01
Valadares,89452.05
Vecchiarello,89452.53
Vetterick,89452.72
Villamin,89452.8
Vizzerra,89452.88
Wallbank,89453.12
Wallenius,89453.16
Waswick,89453.32
Wejrowski,89453.56
Wermter,89453.68
Whorl,89453.72
Wiksten,89453.79
Wisthoff,89453.99
Woop,89454.15
Worgan,89454.19
Wynott,89454.31
Yanchik,89454.39
Yent,89454.47
Zankel,89454.55
Zreik,89454.87
Zsiga,89454.91
Zuiker,89454.94
Zuza,89454.98
Acitelli,89455.22
Agoney,89455.3
Alaspa,89455.38
Alfatlawi,89455.42
Altobell,89455.61
Anseth,89455.77
Arbia,89455.81
Armontrout,89455.85
Arnswald,89455.93
Aschauer,89455.97
Avigliano,89456.2
Ayrton,89456.24
Badker,89456.32
Baehre,89456.36
Balensiefen,89456.56
Balmat,89456.6
Balocca,89456.63
Bantilan,89456.67
Barchak,89456.71
Bargsley,89456.75
Basbas,89456.91
Bastron,89456.95
Bavosa,89457.03
Bazarian,89457.15
Bazylewicz,89457.18
Behrndt,89457.26
Bendor,89457.5
Benetz,89457.54
Bentch,89457.62
Bernarding,89457.66
Besozzi,89457.74
Bettermann,89457.77
Beuhler,89457.81
Bielser,89457.85
Billedo,89457.97
Blemker,89458.17
Blumkin,89458.25
Bobowicz,89458.29
Boeckner,89458.32
Boegler,89458.36
Boglioli,89458.44
Boites,89458.48
Bojrab,89458.52
Bokern,89458.56
Bongartz,89458.68
Boraski,89458.72
Boshoven,89458.84
Bouchier,89458.95
Brabander,89459.11
Braglia,89459.15
Braunger,89459.27
Breish,89459.39
Breisinger,89459.42
Brigmond,89459.46
Brundle,89459.62
Brunozzi,89459.66
Buchar,89459.74
Bucsit,89459.82
Buecher,89459.86
Bumagat,89460.09
Buneta,89460.13
Burquez,89460.21
Burtzlaff,89460.33
Bushre,89460.41
Cabael,89460.52
Cagnon,89460.6
Campain,89460.68
Carabajo,89460.84
Carratura,89460.96
Casciaro,89461
Cazorla,89461.19
Cenkner,89461.31
Chagolia,89461.35
Chelednik,89461.59
Chiavacci,89461.66
Chimel,89461.7
Cholagh,89461.78
Cicconetti,89461.86
Cipolletti,89461.9
Clerget,89461.98
Clinite,89462.02
Coldsnow,89462.1
Congelosi,89462.14
Contla,89462.21
Coppenrath,89462.25
Cordiner,89462.33
Corirossi,89462.37
Cortado,89462.41
Cosgro,89462.49
Covielio,89462.53
Crabtrey,89462.61
Critchelow,89462.65
Cuenin,89462.69
Curioso,89462.8
Cuskey,89462.84
Czarnomski,89462.88
Dahleen,89462.96
Damesworth,89463.08
Danback,89463.12
Dansak,89463.16
Daubman,89463.28
Dauchy,89463.31
Dauro,89463.35
Defendis,89463.59
Deiwert,89463.79
Deluhery,89463.9
Denhartigh,89463.94
Denome,89463.98
Descheenie,89464.02
Detrolio,89464.06
Diehlman,89464.1
Digiusto,89464.14
Dijak,89464.18
Dimattei,89464.26
Dittmore,89464.34
Dizio,89464.38
Domnitz,89464.41
Domrose,89464.45
Dracup,89464.57
Drakulic,89464.61
Drossman,89464.69
Drougas,89464.73
Dudko,89464.85
Durlacher,89464.89
Ellcessor,89465.12
Elseman,89465.2
Emrani,89465.24
Enzer,89465.32
Ermisch,89465.36
Esquival,89465.4
Eudey,89465.48
Fahrlander,89465.59
Fallstrom,89465.63
Fatino,89465.67
Feriozzi,89465.87
Fernie,89465.91
Festo,89466.03
Fileto,89466.1
Flaquer,89466.18
Foisey,89466.3
Formaro,89466.38
Fourre,89466.58
Frassrand,89466.62
Freihaut,89466.65
Fridenmaker,89466.73
Frishberg,89466.77
Fryda,89466.81
Gabella,89466.93
Galizio,89466.97
Galliger,89467.05
Gansberg,89467.2
Ganssle,89467.24
Gaugert,89467.4
Gaval,89467.44
Georghiou,89467.6
Gerben,89467.64
Gerberick,89467.68
Gerych,89467.72
Ghouse,89467.83
Giacolone,89467.87
Gierok,89467.91
Giesemann,89467.95
Ginnever,89467.99
Giuggio,89468.03
Glasstetter,89468.11
Gleiser,89468.15
Gochenouer,89468.27
Godburn,89468.31
Golisch,89468.34
Gorday,89468.5
Grafstein,89468.62
Grasela,89468.7
Grasher,89468.74
Grassinger,89468.78
Grazia,89468.86
Greczek,89468.89
Greetan,89468.97
Greski,89469.01
Gruchacz,89469.13
Grutz,89469.17
Guaraldi,89469.21
Guerini,89469.25
Guillozet,89469.29
Guinup,89469.33
Guittard,89469.44
Gunsell,89469.52
Haars,89469.6
Haesler,89469.72
Hallead,89469.8
Hallenberg,89469.84
Hanin,89469.96
Harbertson,89470.07
Harsany,89470.15
Hartkemeyer,89470.19
Harworth,89470.23
Hassmann,89470.27
Heibult,89470.43
Henesey,89470.47
Higdem,89470.7
Hinaman,89470.74
Hintlian,89470.78
Hockstra,89470.82
Holota,89470.9
Holsenbeck,89470.94
Holyan,89470.98
Hoorn,89471.02
Horchak,89471.06
Horimoto,89471.09
Hovanes,89471.17
Hryniewicki,89471.21
Huismann,89471.25
Hukari,89471.29
Hulquist,89471.33
Hutka,89471.41
Inderlied,89471.57
Infeld,89471.61
Inguito,89471.65
Instone,89471.68
Iwase,89471.76
Jarmuz,89471.96
Jasmund,89472
Jerzewski,89472.08
Jie,89472.16
Jobanputra,89472.2
Junak,89472.27
Jurbala,89472.31
Juricek,89472.39
Jurss,89472.43
Kahlhamer,89472.51
Kaiden,89472.55
Kanavy,89472.71
Karabelas,89472.75
Kasteler,89472.82
Kavanah,89472.9
Keally,89472.98
Keilbach,89473.02
Kiepe,89473.18
Kimberlain,89473.22
Kirkness,89473.3
Kitashima,89473.37
Kitchenman,89473.41
Kleinhardt,89473.49
Klementowski,89473.53
Kneisly,89473.61
Knowski,89473.73
Koebele,89473.81
Kokoris,89473.92
Kopnicky,89473.96
Koppi,89474
Kores,89474.08
Koschnick,89474.12
Koudela,89474.2
Kouros,89474.24
Kozacek,89474.32
Kraisinger,89474.4
Kuczwara,89474.59
Kunzi,89474.67
Kunzie,89474.71
Kustka,89474.79
Kutzli,89474.83
Labaff,89474.87
Ladrach,89474.95
Lafield,89475.06
Lagerstedt,89475.1
Lahde,89475.14
Lalumandier,89475.26
Lambos,89475.38
Lannoo,89475.46
Lanzetti,89475.5
Lazell,89475.81
Leafblad,89475.85
Leidenheimer,89476.01
Leiran,89476.05
Lesnicki,89476.2
Libbee,89476.28
Lilac,89476.44
Limanni,89476.48
Lingenfelder,89476.56
Linkes,89476.6
Linkiewicz,89476.67
Lopezramos,89476.79
Loshbough,89476.87
Lostritto,89476.91
Lowthorp,89476.99
Lueckemeyer,89477.07
Macalik,89477.26
Macejak,89477.3
Macindoe,89477.34
Mahida,89477.54
Maistros,89477.58
Malolepszy,89477.62
Mangonon,89477.7
Marozas,89478.09
Marski,89478.21
Marzorati,89478.29
Masdon,89478.4
Massimilla,89478.52
Maydole,89478.56
Mazaika,89478.6
Mazzu,89478.64
McBarron,89478.72
McCallson,89478.76
McGraner,89478.88
McKeighen,89478.91
McPolin,89479.03
McSurdy,89479.07
Mehlig,89479.15
Meinema,89479.19
Melgren,89479.27
Mendolera,89479.35
Micciulla,89479.46
Mindieta,89479.66
Miroballi,89479.7
Mirzakhanian,89479.74
Missman,89479.82
Mitlo,89479.86
Moncibais,89479.98
Mondore,89480.01
Montanile,89480.05
Mosemann,89480.21
Muery,89480.37
Mulcock,89480.49
Narragon,89480.72
Nartinez,89480.76
Negru,89480.92
Nehman,89480.96
Nellermoe,89481.08
Neukomm,89481.11
Neutze,89481.15
Niederbrach,89481.27
Nisula,89481.31
Norkiewicz,89481.39
Nosbush,89481.43
Obendorfer,89481.59
Ohrman,89481.74
Olnick,89481.9
Omiya,89481.94
Orabuena,89482.02
Orchanian,89482.06
Orlopp,89482.1
Osterhues,89482.14
Ostien,89482.18
Oved,89482.25
Overturff,89482.29
Ozella,89482.33
Paliotti,89482.41
Palisin,89482.45
Pallazola,89482.49
Panaia,89482.53
Paranto,89482.65
Pariani,89482.69
Paswaters,89482.8
Paukovits,89482.92
Pavur,89483.04
Pecar,89483.08
Peisker,89483.2
Penzenstadler,89483.24
Perdieu,89483.28
Perimutter,89483.32
Petrotta,89483.43
Petsinger,89483.47
Pfaehler,89483.51
Piacitelli,89483.59
Pido,89483.71
Pietrasz,89483.75
Pingsterhaus,89483.87
Pioske,89483.94
Pirigyi,89484.02
Pirritano,89484.06
Piscoya,89484.1
Pittroff,89484.14
Pleska,89484.18
Pokras,89484.3
Pora,89484.38
Potrzebowski,89484.45
Potyrala,89484.49
Praefke,89484.53
Praeuner,89484.57
Pratto,89484.61
Presnar,89484.65
Proios,89484.69
Provancher,89484.73
Ptasnik,89484.77
Pushor,89484.85
Quatrale,89484.93
Quilon,89485
Rabidou,89485.08
Radtka,89485.2
Raeker,89485.24
Rajasekaran,89485.36
Rapczynski,89485.48
Rappl,89485.52
Rauert,89485.63
Ravet,89485.67
Reimels,89485.79
Repasi,89485.91
Repice,89485.95
Richelson,89486.03
Rickart,89486.14
Rieckers,89486.22
Risener,89486.34
Romanic,89486.5
Roossien,89486.54
Roppelt,89486.58
Roscom,89486.62
Rosendorf,89486.66
Rotola,89486.69
Rotti,89486.73
Rozzano,89486.81
Ruebsamen,89486.85
Runyans,89486.93
Rusoff,89486.97
Rusterholz,89487.01
Rusticus,89487.05
Ruzzano,89487.09
Ryza,89487.17
Samawi,89487.24
Sancken,89487.32
Saraniti,89487.44
Sarracco,89487.56
Scacchetti,89487.76
Scallen,89487.79
Schacherl,89487.87
Schanberger,89487.91
Scherbert,89488.03
Schermetzler,89488.07
Schicke,89488.11
Schleeper,89488.15
Schlemer,89488.19
Schmerling,89488.23
Schnegg,89488.31
Schovajsa,89488.38
Sciaroni,89488.46
Seggebruch,89488.58
Senita,89488.7
Setz,89488.78
Shamansky,89488.82
Sheinbaum,89488.86
Shepro,89488.93
Sherlund,89488.97
Siefferman,89489.25
Siluk,89489.29
Simants,89489.33
Sincerbeaux,89489.41
Sixel,89489.48
Sjaarda,89489.52
Skenes,89489.6
Skevington,89489.64
Skinger,89489.68
Skrzypiec,89489.72
Slavsky,89489.76
Socko,89489.84
Somsanith,89489.96
Soronen,89490.03
Sorscher,89490.07
Spanswick,89490.15
Sporbert,89490.27
Sporl,89490.31
Springstube,89490.35
Spritz,89490.39
Stacherski,89490.47
Stasak,89490.62
Stayduhar,89490.66
Stempky,89490.74
Stibb,89490.82
Storley,89490.9
Straily,89490.94
Stupin,89491.13
Sudekum,89491.21
Sundblom,89491.33
Syddall,89491.41
Szadkowski,89491.45
Szczecinski,89491.49
Tabellion,89491.53
Tarbuck,89491.65
Tassara,89491.72
Tatulli,89491.76
Teribury,89491.8
Thivener,89491.88
Thorlakson,89491.92
Thouvenin,89491.96
Timek,89492
Tippel,89492.04
Tolifson,89492.08
Tondi,89492.16
Tormos,89492.24
Totora,89492.27
Tranvan,89492.39
Trifilio,89492.47
Trifunovic,89492.51
Trzyna,89492.59
Turoczy,89492.82
Tutka,89492.86
Ubina,89492.9
Ugenti,89492.94
Uhlenbrauck,89492.98
Unni,89493.02
Uppole,89493.06
Uyematsu,89493.18
Vaillette,89493.26
Valos,89493.37
Vandekop,89493.41
Varnau,89493.45
Ververis,89493.57
Viazanko,89493.65
Vindell,89493.73
Vizoso,89493.81
Vodola,89493.85
Vogelmann,89493.89
Voiland,89493.92
Vongsouvanh,89494.04
Vonkampen,89494.08
Vorhauer,89494.12
Vozel,89494.16
Vranic,89494.24
Vrona,89494.28
Vulic,89494.32
Wadeson,89494.36
Wadewitz,89494.4
Wagor,89494.44
Wallens,89494.47
Wasinski,89494.59
Wayand,89494.63
Wedwick,89494.71
Weltzer,89494.83
Wenners,89494.87
Weyburn,89494.99
Wiebler,89495.02
Wijas,89495.06
Wilaby,89495.1
Willuweit,89495.18
Wilmsmeyer,89495.22
Winterkorn,89495.34
Wirthman,89495.38
Wittmier,89495.5
Wleczyk,89495.54
Woloshyn,89495.61
Wusstig,89495.77
Yunginger,89496.01
Zaborny,89496.05
Zappas,89496.09
Zawalski,89496.13
Zayatz,89496.16
Zazzi,89496.2
Zierman,89496.36
Zihlman,89496.4
Zinchuk,89496.44
Zitzka,89496.52
Zuehlsdorff,89496.56
Zuppo,89496.64
Aim,89455.34
Bournique,89458.99
Grippen,89469.09
Lynette,89477.19
Milik,89479.58
Morlet,89480.17
Parley,89482.73
Podpora,89484.22
Sellis,89488.62
Soare,89489.8
Tadman,89491.57
Zumo,89496.6
Lellis,89476.09
Limonta,89476.52
Marola,89478.05
Misley,89479.78
Narin,89480.68
Sap,89487.4
Setti,89488.74
Wunn,89495.73
Ellston,89465.16
Ferriere,89465.95
Milter,89479.62
Okay,89481.78
Tour,89492.35
Tubo,89492.63
Wilston,89495.26
Alimo,89455.5
Boleen,89458.6
Bullaro,89460.01
Charlo,89461.51
Dauss,89463.39
Olday,89481.86
Abdeen,89455.1
Astillero,89456.08
Bishun,89458.05
Burrey,89460.25
Ci,89461.82
Eibert,89465
Heff,89470.39
Eusey,89465.52
Poker,89484.26
Lebell,89475.93
Richen,89486.07
Valantine,89493.3
Bogler,89458.4
Pinda,89483.83
Felks,89465.83
Belong,89457.38
Scharoun,89487.95
Wazir,89494.67
Meteyer,89479.39
Lauson,89475.69
Daxon,89463.43
Jewels,89472.12
Lablance,89474.91
Feaman,89465.71
Fyles,89466.89
Ratteree,89485.59
Remak,89485.87
Belts,89457.42
Buckeridge,89459.78
Cearnal,89461.23
Bottle,89458.91
Bujol,89459.94
Saidy,89487.21
Westmoland,89494.95
Challenor,89461.43
Nasa,89480.84
Deflora,89463.63
McNeily,89478.95
Coiley,89462.06
Phyfer,89483.55
Kotun,89474.16
Ab,89455.02
Greenlow,89468.93
Masline,89478.48
Kirkaldy,89473.26
Mullino,89480.53
Marria,89478.17
Celey,89461.27
Solee,89489.92
Soogrim,89490
Workmon,89495.69
Obe,89481.55
Tottenham,89492.31
Hamin,89469.88
Dinham,89464.3
Dagne,89462.92
Ganues,89467.28
Muschett,89480.6
Linkhorn,89476.64
Bagner,89456.44
Vidale,89493.69
Fountian,89466.54
Johnathan,89472.23
Madrey,89477.46
Backey,89456.28
Fed,89465.75
Druitt,89464.77
Swaggard,89491.37
Hammiel,89469.92
Barracks,89456.83
Deboest,89463.47
Etheart,89465.44
Dalcourt,89463.04
Wallop,89494.51
Abdulraheem,89455.18
Lightsy,89476.4
Dormevil,89464.53
Reimonenq,89485.83
Ambersley,89455.65
Mozelle,89480.33
Hanzy,89470.03
Legerme,89475.97
Gessesse,89467.75
Sibblies,89489.21
Maniece,89477.74
Graise,89468.66
Raymonvil,89485.71
Grazette,89468.82
Burgest,89460.17
Bembery,89457.46
Theagene,89491.84
Bozier,89459.07
Liggens,89476.36
Benniefield,89457.58
Brandyburg,89459.19
Omoruyi,89481.98
Bowlding,89459.03
Coprich,89462.29
Guions,89469.37
Splunge,89490.23
Paulemon,89482.96
Baytops,89457.11
Alozie,89455.57
Boleyjack,89458.64
Degraffenreidt,89463.67
Abarbanel,89455.06
Abdelnabi,89455.14
Adamany,89455.26
Alimenti,89455.46
Alkman,89455.53
Anantharaman,89455.69
Ancker,89455.73
Arnim,89455.89
Aslesen,89456.01
Asprer,89456.05
Atik,89456.12
Auchenbach,89456.16
Bael,89456.4
Bahamundi,89456.48
Balades,89456.52
Barnabas,89456.79
Bartolomey,89456.87
Baublit,89456.99
Baylosis,89457.07
Beasinger,89457.22
Belinger,89457.3
Bellandi,89457.34
Bernardon,89457.7
Biesemeier,89457.89
Billante,89457.93
Bisbikis,89458.01
Bjelke,89458.09
Blandi,89458.13
Blesse,89458.21
Borruel,89458.76
Bortscheller,89458.8
Botana,89458.87
Brasse,89459.23
Breckley,89459.31
Breidigan,89459.35
Bristoll,89459.5
Brites,89459.54
Bronger,89459.58
Bruskotter,89459.7
Buehlman,89459.9
Bulcher,89459.97
Bullon,89460.05
Bursac,89460.29
Bushley,89460.37
Butchino,89460.45
Byom,89460.49
Cadez,89460.56
Caimano,89460.64
Candanedo,89460.72
Candanosa,89460.76
Capovilla,89460.8
Cardey,89460.88
Carlat,89460.92
Castrolopez,89461.04
Catalini,89461.08
Catubig,89461.11
Cawthern,89461.15
Chaimowitz,89461.39
Chamis,89461.47
Chavezmartinez,89461.55
Cheswick,89461.63
Chiovitti,89461.74
Clausman,89461.94
Conoscenti,89462.18
Corvese,89462.45
Cowl,89462.57
Cummens,89462.73
Cupeles,89462.76
Dait,89463
Dargento,89463.2
Darone,89463.24
Deboor,89463.51
Deccio,89463.55
Degro,89463.71
Deguilio,89463.75
